out_public_key,in_public_key,datetime,norm_trust,trust
2688,2795,2012-12-13T01:00:41.665620,0.5229,-4
2538,2028,2012-10-05T17:31:49.812150,0.2556,2
532,166,2011-05-12T22:20:27.765450,0.2556,2
1653,1217,2012-05-04T07:36:32.476230,0.30103,1
3490,4011,2013-04-11T16:40:54.365720,0.30103,1
3490,4354,2013-05-29T16:42:12.476590,0,10
5383,5460,2014-03-30T11:04:18.923940,0.30103,1
5200,3719,2013-12-16T03:18:50.598230,100,-10
2688,312,2012-11-28T19:05:43.164510,0.30103,1
2538,2585,2012-09-18T16:04:44.017590,100,-10
3825,2296,2013-04-24T03:48:43.382080,0.30103,1
1653,36,2012-04-18T09:55:42.901790,0.30103,1
5602,3470,2014-10-07T20:13:03.705630,0.1413,5
5602,3722,2014-10-07T19:56:20.381380,0.30103,1
2349,546,2012-07-26T15:20:45.861410,0.30103,1
752,700,2011-05-30T22:15:07.859920,0.30103,1
655,7,2011-05-21T06:16:25.516060,0.30103,1
2538,3734,2013-03-24T05:28:18.090550,0.2139,3
616,592,2011-05-19T16:37:33.589500,0.30103,1
5025,3649,2013-12-06T00:39:59.206340,0.30103,1
5059,4833,2013-11-25T18:44:48.558520,0.30103,1
5955,5958,2015-05-27T21:42:20.113840,0,10
221,269,2011-04-12T22:15:23.438090,0.30103,1
1416,468,2011-08-11T02:57:15.513990,0.30103,1
2538,1733,2012-10-18T04:42:02.762600,0.2556,2
4136,2942,2013-05-28T22:25:04.917450,0.30103,1
308,1,2011-04-25T23:59:38.727560,0.2139,3
4350,4197,2013-05-31T13:47:07.402000,0.30103,1
2538,242,2012-09-25T16:02:17.215690,0.30103,1
4136,4694,2013-09-10T12:03:43.123230,0.2556,2
308,39,2011-04-25T23:53:49.147560,0.17609,4
2540,2548,2012-09-06T21:35:39.150120,0.0512,8
2538,2784,2012-10-12T13:36:49.155320,0.30103,1
3458,35,2013-02-12T17:33:23.848050,0.30103,1
546,1245,2011-11-30T18:16:53.941340,0.30103,1
2349,2125,2012-07-25T10:26:38.479420,0.30103,1
163,1396,2011-09-02T17:14:38.693460,0.2556,2
2688,1810,2012-11-12T20:51:48.604970,0.30103,1
546,1352,2011-07-22T21:21:39.226320,0.30103,1
5955,5458,2015-05-27T09:48:30.996610,0.30103,1
536,1185,2011-06-19T09:41:51.046980,0.2556,2
2688,2725,2012-11-27T20:36:23.762130,0.17609,4
546,1469,2011-10-15T14:35:23.168540,0.2556,2
1193,1192,2011-06-20T00:28:13.081920,0.30103,1
4673,4635,2013-08-13T18:44:57.102800,100,-10
2688,3036,2012-11-25T13:09:14.083640,0.30103,1
546,1557,2012-07-26T14:28:48.466830,0.30103,1
4136,3916,2013-05-31T23:09:51.287720,0.30103,1
4899,1922,2013-12-15T22:22:39.734640,0.3468,-1
655,261,2011-06-16T17:43:17.930450,0.2556,2
546,1765,2012-04-11T23:20:21.739780,0.30103,1
1934,756,2012-06-11T11:59:36.932460,0.30103,1
4899,5472,2014-04-28T03:04:26.179240,0,10
221,214,2011-04-24T17:29:57.713920,0.30103,1
546,1890,2012-06-27T00:03:29.631170,0.2139,3
792,202,2011-06-01T22:40:06.391890,0.30103,1
2192,2080,2012-07-25T14:55:02.110550,0.30103,1
1379,1377,2011-08-01T02:08:59.720730,0.30103,1
546,1964,2012-04-22T17:40:19.812400,0.30103,1
2688,2296,2012-12-22T19:10:39.372640,0.30103,1
1653,1615,2012-05-03T07:25:42.365320,0.30103,1
308,2404,2013-03-05T16:41:45.237710,0.30103,1
546,207,2011-08-16T15:53:17.418960,0.30103,1
2688,2879,2012-10-26T14:05:21.594170,100,-10
1653,775,2012-05-03T07:36:02.558610,0.2556,2
546,1217,2011-08-13T14:28:06.018900,0.30103,1
546,2205,2012-06-20T01:52:37.002690,0.30103,1
2052,1771,2012-05-16T22:34:08.713080,0.2556,2
5025,4251,2013-12-26T15:39:25.497710,0.3468,-1
546,1342,2011-07-23T11:45:36.903370,0.30103,1
546,2392,2012-08-17T23:17:35.474220,0.30103,1
5678,4499,2014-07-07T22:26:10.248020,0.30103,1
5025,4867,2013-11-17T19:47:12.212580,0.30103,1
546,1451,2011-09-02T19:45:45.002560,0.30103,1
546,2562,2012-09-09T22:56:21.371840,0.30103,1
221,64,2011-04-15T18:25:49.129860,0.30103,1
1717,775,2012-01-17T03:54:07.985600,0.2556,2
546,1543,2012-04-06T16:26:22.102970,0.2556,2
546,2654,2012-10-04T09:51:16.499020,0.30103,1
308,13,2011-05-30T23:44:02.787150,0.30103,1
200,62,2011-03-16T22:49:54.918760,0.30103,1
546,1693,2012-01-04T21:28:52.454170,0.30103,1
546,3087,2012-11-29T19:42:45.244300,0.30103,1
308,630,2011-05-30T23:43:40.238180,0.30103,1
532,495,2011-05-12T22:40:17.158930,0.30103,1
546,1876,2012-03-15T18:20:25.818570,0.30103,1
546,353,2011-09-19T23:19:12.688470,0.2556,2
546,1286,2011-07-07T09:08:40.880130,0.30103,1
613,298,2011-05-17T17:51:05.111030,0.1413,5
546,1951,2012-05-09T12:27:31.577120,0.30103,1
546,3750,2013-05-22T12:41:28.384850,0.30103,1
546,1376,2011-09-01T15:54:06.858190,0.30103,1
616,678,2011-06-08T16:13:54.673450,0.2556,2
546,2034,2012-05-04T12:53:50.790610,0.2556,2
546,3988,2014-02-14T16:15:10.935810,0.30103,1
546,1479,2011-09-13T14:17:26.141040,0.30103,1
528,35,2011-05-16T06:55:59.824150,0.2139,3
546,2195,2013-10-18T12:59:45.000810,0.30103,1
546,4353,2013-06-16T17:30:58.530930,0.30103,1
546,1566,2011-12-19T13:43:09.086420,0.2556,2
3106,2388,2012-12-05T23:40:42.933970,0.30103,1
546,2349,2012-07-26T15:17:08.580200,0.30103,1
546,4945,2013-11-18T16:51:51.741540,0.30103,1
546,1832,2013-01-31T12:53:55.353260,0.30103,1
5383,3988,2014-03-04T05:16:54.244170,0.30103,1
546,2537,2012-09-07T17:43:36.814670,0.30103,1
546,523,2012-03-19T13:00:31.654570,0.30103,1
546,1895,2012-03-19T20:55:00.206100,0.30103,1
2349,2204,2012-08-07T13:55:57.853810,0.30103,1
546,2630,2012-09-18T17:41:48.813810,0.30103,1
546,5982,2015-08-25T00:18:41.623680,0.30103,1
546,1988,2012-04-21T15:48:39.860430,0.30103,1
5955,5942,2015-05-25T08:11:59.932110,0.30103,1
546,2891,2012-10-27T14:40:09.249710,0.30103,1
546,925,2011-07-01T17:46:45.563910,0.2556,2
546,2118,2013-01-31T11:45:50.504690,0.30103,1
4136,202,2013-11-26T04:19:01.114400,0.30103,1
546,3451,2013-11-29T12:05:40.112210,0.30103,1
144,153,2011-04-15T00:44:12.671250,0.30103,1
546,2224,2012-07-26T15:36:00.708050,0.30103,1
4136,4197,2013-12-03T13:30:49.026990,0.2556,2
546,3725,2013-11-14T00:57:48.135660,0.30103,1
144,282,2011-04-20T19:39:11.314040,0.30103,1
546,2472,2013-07-22T16:47:14.546710,0.2139,3
3622,563,2013-03-08T11:21:27.847430,0.2556,2
546,3916,2013-11-14T01:49:53.408050,0.2556,2
144,484,2011-05-09T14:39:48.540190,0.30103,1
546,2585,2012-09-13T00:58:32.225730,0.30103,1
792,7,2011-06-05T17:36:12.635080,0.30103,1
546,4320,2013-11-18T17:31:48.277810,0.30103,1
144,667,2011-05-24T18:00:17.493000,0.30103,1
546,273,2011-06-08T15:29:16.415780,0.30103,1
2688,2642,2012-12-26T16:04:00.358930,0.2139,3
546,4899,2013-10-08T11:15:26.591080,0.30103,1
144,779,2011-06-09T14:42:52.100580,0.0792,7
546,3195,2013-01-28T01:31:51.557910,0.30103,1
2688,2893,2012-10-27T18:02:30.731810,0.30103,1
546,5187,2013-12-14T18:50:50.980390,0.30103,1
5761,5759,2014-08-29T15:40:58.075590,0,10
546,3590,2013-03-05T14:01:56.389530,0.30103,1
5221,1185,2014-01-27T08:35:29.471970,0,10
546,57,2015-03-09T16:25:26.720050,0.6021,-5
3182,3188,2012-12-17T04:09:56.261030,0.30103,1
546,3820,2013-11-29T11:52:13.028840,0.30103,1
221,202,2011-04-15T17:54:22.424510,0.17609,4
546,770,2011-06-04T23:45:35.324990,0.2556,2
4983,4970,2013-11-14T20:22:55.437280,0.30103,1
546,4172,2013-10-20T16:49:34.489620,0.2139,3
1379,1207,2011-08-19T03:12:02.379860,0.30103,1
546,3719,2015-03-09T16:28:06.662480,0.6021,-5
308,3366,2013-03-05T16:11:23.019200,0.30103,1
546,537,2012-01-24T17:47:19.105620,0.30103,1
5017,4559,2013-11-15T05:24:32.454660,0.1413,5
546,3897,2013-09-26T14:47:09.312020,0.2139,3
546,1222,2012-03-11T11:38:08.098470,0.30103,1
546,5983,2015-12-21T16:20:39.529290,0.2556,2
5674,5529,2014-07-06T13:48:11.711620,0.30103,1
546,4295,2013-11-14T00:47:31.331760,0.30103,1
546,1348,2012-03-15T18:22:42.772450,0.30103,1
546,970,2011-06-08T00:54:34.971150,0.30103,1
4983,4990,2013-11-07T00:27:21.328720,0.30103,1
546,4833,2013-11-22T16:05:22.635060,0.2556,2
546,1456,2011-09-02T19:10:58.297490,0.30103,1
144,161,2011-02-26T16:54:28.918730,0.30103,1
115,1735,2014-04-22T11:24:34.522590,0.2139,3
546,5094,2013-12-01T10:38:16.603940,0.30103,1
546,1548,2011-11-11T14:51:24.045780,0.2556,2
144,283,2011-05-16T13:01:11.308790,0.30103,1
115,3572,2014-04-22T11:22:48.875320,0.2139,3
546,566,2011-09-13T11:27:03.167720,0.30103,1
546,1744,2012-02-01T11:08:47.256220,0.30103,1
144,526,2011-05-13T01:09:39.075630,0.30103,1
115,5506,2014-04-12T07:27:57.480230,0.30103,1
546,767,2011-06-06T12:05:28.672950,0.2556,2
546,1880,2012-03-16T23:59:00.751010,0.30103,1
144,680,2011-05-23T13:32:25.027900,0.30103,1
115,664,2014-04-25T08:27:32.985680,0.30103,1
144,1239,2011-07-13T20:28:49.129580,0.30103,1
546,1953,2012-11-06T17:25:02.416180,0.30103,1
144,78,2011-04-15T00:43:45.089820,0.1413,5
4331,3465,2013-08-12T14:46:25.476880,0.2556,2
144,202,2011-05-11T15:32:26.730770,0.0512,8
546,2067,2012-10-21T10:30:34.610820,0.2556,2
1874,1771,2012-03-15T11:55:47.603000,0.30103,1
4331,905,2013-05-31T12:59:30.968850,0.30103,1
144,401,2011-05-07T03:27:41.998950,0.2139,3
546,2198,2012-08-17T22:48:18.431840,0.2556,2
3182,492,2012-12-16T18:49:45.905190,0.30103,1
5559,3572,2014-05-03T12:37:33.237200,0.30103,1
144,647,2011-06-01T02:58:29.033200,0.30103,1
546,2388,2013-02-19T16:20:20.854600,0.2556,2
4983,4980,2013-11-09T16:02:16.165890,100,-10
2700,2701,2012-09-28T20:45:42.977530,0.1413,5
144,732,2011-06-10T14:33:31.728040,0.2556,2
546,2552,2012-09-07T16:43:02.536680,0.30103,1
115,1352,2014-04-23T07:54:53.458910,0.17609,4
2536,1840,2013-01-22T15:29:51.849750,0.2139,3
2549,2566,2012-09-10T08:32:19.355340,0.1091,6
546,2642,2013-04-12T21:59:20.643120,0.3979,-2
115,3470,2015-03-10T05:31:04.855690,100,-10
2100,1921,2012-05-28T03:02:35.364030,0.30103,1
3182,2110,2012-12-15T20:32:22.588400,0.30103,1
546,304,2012-09-07T14:51:16.935010,0.2556,2
115,545,2014-04-22T11:27:12.433510,0.2139,3
4458,4531,2013-08-13T09:54:13.295740,100,-10
4983,35,2013-11-15T02:03:55.697890,0.1413,5
546,3511,2013-03-05T12:51:58.681120,0.2556,2
115,5944,2015-05-13T05:22:58.094360,100,-10
4458,4667,2013-08-06T14:15:16.039810,100,-10
4983,905,2013-11-09T15:44:45.899920,0.30103,1
546,3744,2013-04-18T12:19:21.046520,1.301,-9
4331,1098,2013-05-26T01:11:09.608880,0.17609,4
4458,4678,2013-08-06T14:14:40.103050,100,-10
115,2,2014-04-24T07:40:22.692600,0.2139,3
546,3926,2013-05-14T15:06:14.585670,0.30103,1
4331,4730,2013-08-12T14:27:44.278280,0.30103,1
4458,4688,2013-08-06T13:36:30.276140,100,-10
115,39,2014-04-22T08:56:57.714910,0.30103,1
546,4334,2013-06-02T21:51:28.900600,0.30103,1
5559,1352,2014-05-28T18:34:47.648190,0.30103,1
4458,4743,2013-08-14T09:39:57.086430,100,-10
115,5534,2014-04-22T15:54:01.036230,0.2139,3
546,4925,2013-10-18T12:20:18.272710,0.30103,1
5559,545,2014-05-03T12:14:07.597480,0.30103,1
225,209,2011-03-28T19:25:26.361290,0.30103,1
115,77,2011-02-01T18:03:01.267980,0.2139,3
546,5227,2015-12-10T12:10:45.405210,0.30103,1
2536,1731,2012-09-07T23:56:52.576920,0.2556,2
180,2378,2013-04-19T15:36:22.654920,0.30103,1
4331,3781,2013-06-05T23:41:48.170750,0.1413,5
546,5969,2015-07-16T17:55:40.846130,0.30103,1
2536,2658,2013-01-07T14:56:52.412310,0.30103,1
2089,1689,2012-05-22T04:39:23.024000,0.30103,1
3440,2028,2013-02-04T21:21:35.464680,0.30103,1
546,877,2011-06-10T15:18:24.135340,0.30103,1
4458,1899,2013-07-10T13:43:13.278080,0.2556,2
4770,4172,2013-08-21T16:21:06.948250,0.30103,1
5559,3707,2014-05-03T12:15:18.139990,0.30103,1
144,143,2011-02-28T16:02:15.423540,0.30103,1
4458,4661,2013-08-06T14:15:05.239810,100,-10
4379,4611,2013-08-27T20:20:47.844000,0.2556,2
2700,2703,2012-09-28T23:21:11.575710,0.1413,5
144,273,2011-06-08T15:37:20.579700,0.30103,1
4458,4676,2013-08-13T09:53:45.077720,100,-10
1711,1615,2012-01-26T00:40:55.609810,0.30103,1
2536,2034,2012-09-10T20:36:07.941130,0.30103,1
144,468,2011-05-14T20:07:18.200130,0.30103,1
4458,4684,2013-08-06T14:15:31.215010,100,-10
3735,1018,2013-04-08T19:53:28.076930,0.2556,2
55,7,2010-12-16T04:06:16.236370,0.30103,1
144,661,2011-05-21T14:23:41.441530,0.30103,1
4458,4737,2013-08-13T14:25:14.936340,100,-10
3735,1674,2013-05-10T20:47:56.049240,0.30103,1
4458,4637,2013-08-06T14:14:55.023080,100,-10
144,775,2011-06-05T14:52:28.277810,0.30103,1
225,1368,2011-09-02T17:16:32.951560,0.30103,1
3735,2048,2013-04-14T17:55:35.444570,0.30103,1
4458,4669,2013-08-14T10:41:17.936120,100,-10
46,36,2010-12-06T20:16:52.115990,0.30103,1
180,166,2011-02-28T02:43:16.515950,0.30103,1
3735,2365,2013-04-20T17:58:22.129940,0.30103,1
4458,4680,2013-08-06T13:36:30.176530,100,-10
3182,2642,2012-12-16T17:53:02.016000,0.30103,1
4757,1832,2013-08-16T17:48:20.118360,0.2139,3
3735,2860,2013-04-04T02:58:15.529780,0.30103,1
4458,4707,2013-08-13T12:47:30.019040,100,-10
4983,4884,2013-11-04T00:35:57.547350,0.30103,1
2856,2848,2012-10-22T20:55:19.051200,0.30103,1
3735,3547,2013-04-08T23:39:19.844300,0.30103,1
4458,4747,2013-08-14T16:33:27.279550,100,-10
115,1,2014-04-24T15:34:34.742460,0.30103,1
4379,4172,2013-09-11T16:35:39.381810,0.17609,4
3735,366,2013-03-30T20:58:37.252600,0.30103,1
5086,5096,2013-11-30T01:09:44.893200,0.30103,1
115,2198,2014-04-12T17:22:07.923470,0.30103,1
5473,4867,2014-03-24T20:04:39.866680,0.2139,3
3735,3797,2013-03-30T20:43:21.677050,0.30103,1
180,2642,2013-03-19T20:38:33.877940,0.30103,1
1232,923,2011-06-22T05:53:11.397450,0,10
115,5065,2014-04-22T11:47:29.358430,0.2139,3
257,340,2011-05-02T18:23:27.781520,0.1091,6
5491,4925,2014-04-02T14:41:17.682490,0.2139,3
3735,4172,2013-05-04T16:44:26.454220,0.30103,1
3735,3841,2013-04-02T22:12:49.812160,0.30103,1
2089,2030,2012-05-26T00:36:13.677680,0.30103,1
2089,2085,2012-06-01T23:24:24.975880,0.2556,2
3172,3988,2014-03-12T06:21:49.064220,0.2556,2
115,5593,2014-05-22T05:23:03.317530,0.30103,1
257,359,2011-04-28T02:23:25.931540,0.1413,5
3735,1502,2013-04-28T13:03:21.695450,0.2556,2
3735,4210,2013-05-02T21:22:12.307180,0.30103,1
3735,3892,2013-04-27T17:36:59.927970,0.30103,1
4379,2125,2013-08-07T14:20:07.860360,0.1413,5
4379,2296,2013-07-16T19:22:47.899110,0.2139,3
257,214,2011-05-07T17:23:14.564600,0.1413,5
3881,3735,2013-04-09T14:08:35.765740,0,10
257,373,2011-05-07T02:23:12.738240,0.17609,4
3735,1916,2013-05-05T22:54:48.791040,0.30103,1
3735,4256,2013-05-10T19:46:05.735940,0.30103,1
3735,3988,2013-04-20T12:14:00.960780,0.30103,1
4379,4694,2013-09-16T20:32:50.148850,0.1413,5
4379,4696,2013-08-07T14:13:12.296250,0.2556,2
257,242,2011-04-17T02:20:10.014360,0.1413,5
4331,4172,2013-11-18T19:21:48.283410,0.2556,2
257,408,2011-05-11T07:24:14.944900,0.17609,4
3735,2325,2013-05-02T21:23:03.237500,0.30103,1
4708,2942,2013-08-11T18:23:29.791480,0.30103,1
3735,4053,2013-04-14T12:16:05.851880,0.30103,1
4622,2600,2013-08-03T23:49:02.268520,0.30103,1
4622,4254,2013-08-03T23:51:15.718250,0.1413,5
257,264,2011-05-06T20:23:26.037470,0.1413,5
5122,3880,2013-12-03T13:46:18.842470,0.30103,1
257,425,2011-05-13T08:23:06.575310,0.1091,6
3735,2805,2013-04-14T17:42:43.216030,0.30103,1
3466,2028,2013-03-03T17:07:13.574630,0.2556,2
3735,4088,2013-05-01T00:30:44.664720,0.30103,1
3735,113,2013-04-13T22:49:04.892350,0.30103,1
3735,1227,2013-05-08T00:29:25.075410,0.2556,2
257,276,2011-05-13T07:23:39.291340,0.17609,4
5559,3878,2014-05-03T12:17:48.287730,0.30103,1
883,696,2011-06-04T18:46:29.452760,0.30103,1
3735,3465,2013-05-04T21:09:08.717550,0.2556,2
3172,2642,2013-04-08T11:21:57.764070,0.2139,3
3735,4122,2013-04-20T19:26:30.693130,0.30103,1
3735,1689,2013-04-30T21:37:40.067490,0.30103,1
3735,1755,2013-05-04T19:01:23.935720,0.30103,1
257,297,2011-05-03T19:23:14.927810,0.17609,4
2700,2721,2012-09-30T22:07:22.406480,0.30103,1
963,1307,2011-07-06T10:11:16.060050,0.30103,1
3735,3655,2013-04-17T01:44:57.147640,0.30103,1
257,105,2011-05-04T12:23:05.554590,0.1091,6
3735,4181,2013-04-28T14:43:39.374090,0.30103,1
3735,2110,2013-04-07T10:58:46.427870,0.30103,1
3735,2125,2013-03-26T00:37:41.406280,0.30103,1
257,328,2011-05-11T07:23:27.599890,0.17609,4
2536,2538,2012-09-27T09:07:23.842940,0.30103,1
3857,3828,2013-04-03T22:18:49.777660,0.30103,1
3735,3767,2013-03-27T01:22:39.205860,0.30103,1
257,228,2011-05-13T07:23:33.863930,0.1413,5
3735,4211,2013-05-02T21:38:21.705250,0.30103,1
3735,2388,2013-03-27T18:51:09.383820,0.30103,1
1675,2217,2012-07-03T17:02:41.248800,0.2556,2
2585,2067,2012-09-15T09:12:40.776620,0.30103,1
408,171,2011-05-11T20:43:59.971830,0.30103,1
3722,4611,2014-05-04T23:22:19.784070,0.30103,1
923,1023,2011-06-09T04:58:08.996280,0.30103,1
3722,1735,2014-05-04T15:47:39.603250,0.2139,3
3722,1810,2014-05-18T10:07:27.689430,0.2139,3
1675,2558,2012-09-12T11:05:48.326010,0.30103,1
5629,135,2014-12-16T15:54:16.842120,0.4559,-3
408,470,2011-05-06T02:44:49.435830,0.30103,1
3722,5317,2014-06-03T13:05:29.841890,0.30103,1
923,1285,2011-06-30T02:54:30.768320,0.30103,1
3722,25,2014-05-04T23:05:37.870200,0.30103,1
3722,2524,2014-08-06T17:51:39.150420,0.3468,-1
1675,3624,2013-03-15T10:11:02.882500,0.30103,1
4538,2045,2015-02-27T12:50:21.241450,0.1413,5
1048,1005,2011-06-09T19:43:18.043780,0.2139,3
3722,5528,2014-10-14T12:52:25.999540,0.30103,1
923,608,2011-06-23T11:54:38.886900,0.2556,2
3722,3345,2015-01-19T11:17:42.914400,100,-10
3722,3470,2014-10-08T20:07:29.901970,0.30103,1
1807,1744,2012-02-19T10:18:42.007130,0.30103,1
285,62,2011-04-24T23:52:58.122380,0.30103,1
283,295,2011-06-04T13:41:26.589110,0.1413,5
3722,5614,2014-07-02T08:19:51.967940,0.2556,2
923,925,2011-06-07T23:12:48.792760,0.30103,1
3722,3903,2014-08-10T14:08:06.132170,0.3979,-2
3722,4291,2014-05-04T23:13:39.185740,0.3468,-1
5075,3260,2015-11-03T17:01:46.967720,0.30103,1
2044,1921,2012-05-31T03:25:28.295760,0.2556,2
283,7,2011-07-23T01:00:20.103670,0,10
3722,5736,2014-08-16T13:09:28.370960,0.30103,1
1415,41,2011-08-10T19:50:25.439010,0.30103,1
3722,4860,2014-04-21T17:16:23.335540,0.2556,2
3722,4899,2014-05-01T00:45:31.736240,0.3979,-2
5008,546,2013-11-14T00:56:12.279640,0.30103,1
2341,1,2012-07-24T01:16:21.209360,0.30103,1
4274,1810,2013-06-16T11:38:21.972060,0.30103,1
3722,5859,2014-12-09T15:05:06.082870,0.30103,1
981,982,2011-06-08T10:01:52.395150,0.30103,1
3722,5482,2014-04-27T19:25:10.181260,0.2556,2
3722,5499,2014-05-04T23:29:33.688040,0.30103,1
229,215,2011-04-12T19:56:57.515790,0.30103,1
149,1201,2012-04-28T16:31:08.675840,0.17609,4
4668,4635,2013-08-13T18:50:12.443690,100,-10
475,266,2011-05-13T10:31:17.869900,0.2139,3
4828,1832,2013-09-03T16:34:40.456410,0.30103,1
3722,5561,2014-05-04T01:24:47.268390,0.3979,-2
3722,5571,2014-06-03T12:34:21.573770,0.30103,1
408,144,2011-05-05T23:40:48.099570,0.2556,2
149,150,2011-02-16T09:23:43.361950,0.30103,1
4668,4701,2013-08-08T13:29:59.773380,0.30103,1
475,874,2011-06-04T13:56:15.951650,0.2556,2
4662,4646,2013-08-05T11:59:25.992940,0.2556,2
3722,5654,2014-10-08T22:15:47.945910,0.3468,-1
3722,5662,2014-06-30T12:22:00.634860,0.2556,2
408,465,2011-05-05T23:17:55.644020,0.30103,1
149,217,2011-04-17T18:43:31.606510,0.30103,1
3161,2125,2012-12-29T21:54:35.274650,0.1413,5
176,45,2011-03-03T13:51:32.562690,0.30103,1
1675,1334,2011-12-25T18:27:03.229960,0.30103,1
3722,5799,2014-10-18T13:13:50.042950,0.3979,-2
3722,5806,2014-10-03T16:22:55.436550,0.30103,1
4032,3988,2013-04-12T20:28:51.784380,0.2556,2
149,468,2011-08-16T19:47:54.064870,0.2139,3
3161,3219,2013-04-12T13:50:44.007780,0.2139,3
923,1232,2011-06-22T05:51:47.159120,0.30103,1
1675,1731,2012-10-23T14:27:04.075370,0.30103,1
3722,5884,2015-01-12T17:05:35.305680,0.30103,1
3722,62,2014-05-04T23:31:28.414470,0.6021,-5
283,198,2011-06-03T05:07:32.611210,0.30103,1
149,81,2011-02-28T08:01:56.560880,0.2139,3
3161,3744,2013-03-30T16:53:43.944120,100,-10
923,540,2011-06-22T03:38:02.633030,0.30103,1
1675,1905,2012-08-20T11:50:11.627900,0.30103,1
475,525,2011-06-06T17:14:22.988930,0.2556,2
475,540,2011-06-09T16:58:28.989370,0.17609,4
283,518,2011-05-11T21:47:11.520500,0.30103,1
2845,2850,2012-10-22T09:29:11.617450,0.2556,2
2989,35,2012-11-13T11:34:37.042930,0.30103,1
923,913,2011-06-12T04:59:06.659370,0.30103,1
1675,2125,2012-09-11T14:28:59.632850,0.30103,1
4879,3897,2013-10-04T00:18:02.654890,0.30103,1
4879,4559,2013-09-26T18:03:35.822000,0.30103,1
2282,2187,2012-07-10T14:05:02.877400,0.2556,2
4207,4204,2013-05-27T15:21:37.438360,0.17609,4
1605,937,2011-11-25T06:25:42.435300,0.30103,1
3220,1743,2012-12-22T13:48:24.631120,0.2139,3
1675,2407,2012-08-09T07:03:31.208740,0.30103,1
923,1053,2011-07-11T03:52:21.031250,0.30103,1
923,1057,2011-07-25T23:31:07.814790,0.30103,1
4668,3897,2013-08-15T23:50:58.799920,100,-10
3722,115,2015-01-09T10:28:05.083480,0.30103,1
4190,1217,2013-04-30T05:08:18.296690,0.2556,2
1482,35,2011-09-15T13:46:09.974150,0.30103,1
1675,3000,2012-11-24T12:18:23.562720,0.30103,1
923,198,2011-06-12T00:39:44.384880,0.30103,1
923,35,2011-06-29T04:36:48.570700,0.30103,1
4668,4677,2013-08-05T20:16:02.624520,0.30103,1
3722,1383,2014-05-04T23:31:10.134280,0.6021,-5
1645,1565,2011-12-14T12:38:22.358420,0.30103,1
5269,5360,2014-03-03T12:50:08.659370,0.30103,1
1675,523,2012-03-23T06:02:37.010910,0.2556,2
923,687,2011-06-14T20:02:33.795140,0.30103,1
923,861,2011-06-08T20:04:40.708830,0.30103,1
3161,135,2013-06-19T01:33:35.184880,0,10
3722,2045,2014-12-22T18:27:47.739690,0.4559,-3
3670,3669,2013-03-19T08:25:22.380040,0.17609,4
4828,5590,2014-05-20T13:05:43.824910,0.30103,1
4264,35,2014-08-25T13:07:06.337060,0.2556,2
923,937,2011-07-21T05:05:26.996740,0.30103,1
923,938,2011-06-21T20:36:18.272880,0.30103,1
3161,2835,2013-06-09T03:57:22.336140,0.30103,1
3722,2642,2014-05-04T23:11:42.663490,0.2556,2
4114,3916,2013-05-15T16:41:45.432310,0.2556,2
1675,13,2012-09-11T09:34:54.902030,0.2139,3
3852,152,2013-04-23T19:46:59.982730,100,-10
1415,468,2011-08-13T21:45:14.287250,0.2556,2
1482,1348,2011-09-14T15:25:26.855830,0.30103,1
3161,3689,2013-03-21T17:01:03.885380,0.30103,1
3722,3707,2014-07-17T12:47:42.024050,0.2556,2
4114,5086,2013-11-28T18:07:22.179560,0.30103,1
1675,1693,2012-02-17T08:00:54.015210,0.2556,2
324,215,2011-04-24T21:08:49.385860,0.30103,1
5269,1953,2014-03-07T11:56:32.145000,0.30103,1
5269,2045,2014-01-06T17:16:39.719680,0.30103,1
3161,729,2013-03-06T15:26:37.983560,0.3468,-1
3722,4519,2014-06-13T15:43:53.710780,0.3468,-1
3489,2625,2013-03-01T19:14:18.710810,0.30103,1
1605,35,2011-11-24T18:06:47.790960,0.30103,1
